"id","sortNumber","publicAccess","objectNumber","area","areaTC","category","categoryTC","archivalLevel","archivalLevelTC","title","titleTC","displayDate","displayDateTC","beginDate","endDate","dimension","dimensionTC","dimensionElement","dimensionUnit","dimensionWidth","dimensionHeight","dimensionDepth","medium","mediumTC","creditLine","creditLineTC","constituents","constituentsRole","constituentsRoleTC","images","colorPredominant","color-red","color-gray","color-blue","color-black","color-teal","color-brown","color-orange","color-white","color-green","color-yellow","color-pink","color-purple","ArtistGroupsAndMovementsTitle","ArtistGroupsAndMovementsTitleTC","ArtistGroupsAndMovementsDescription","ArtistGroupsAndMovementsDescriptionTC","ArtistGroupsAndMovementsTimeline","ArtistGroupsAndMovementsBeginDate","ArtistGroupsAndMovementsEndDate","ArtistGroupsAndMovementsDisplayDate","ArtistGroupsAndMovementsPublicAccess"
3334,"2012   757",true,"2012.757","[""Visual Art""]","[""視覺藝術""]","[""Sculpture""]","[""雕塑""]",,,"Landscape Case","半山箱","2009","2009",2009,2009,"overall: 23 × 131.1 × 23.8 cm","整體︰23 × 131.1 × 23.8 厘米","overall","cm",131.1,23,23.8,"urushi lacquer, ink, paint, wood and rocks","日本亮漆、墨水、顏料，木及石","M+ Sigg Collection, Hong Kong. By donation","M+ 希克藏品（捐贈），香港","[354]","[""Artist""]","[""藝術家""]","[""Sculpture in which a long wooden box is opened to reveal a miniature mountain range made of rocks and twigs. On the underside of the open lid is an archaic inscription in black ink.""]","[{""color"":""#EBE8E6"",""value"":47.1},{""color"":""#785536"",""value"":21.9},{""color"":""#736662"",""value"":10.1},{""color"":""#7C5B38"",""value"":9.3},{""color"":""#482F22"",""value"":6.5},{""color"":""#EEEEEC"",""value"":1.6}]",11.7,10.1,11.7,64.1,0,37.7,0,48.8,0,0,0,0,,,,,,,,,
3335,"2012   267",true,"2012.267","[""Visual Art""]","[""視覺藝術""]","[""Installation"",""Sculpture""]","[""裝置藝術"",""雕塑""]",,,"The Sculptures in Dongguan","東莞城市雕塑","2009","2009",2009,2009,"overall (approx.): 59 × 110 × 62 cm","整體 （約）︰59 × 110 × 62 厘米","overall","cm",110,59,62,"painted plaster and wood","著色石膏及木","M+ Sigg Collection, Hong Kong. By donation","M+ 希克藏品（捐贈），香港","[156]","[""Artist""]","[""藝術家""]","[]","[{""color"":""#CDC2B3"",""value"":46.1},{""color"":""#8E7454"",""value"":19.6},{""color"":""#60666E"",""value"":7.5},{""color"":""#80644B"",""value"":7.2},{""color"":""#877F70"",""value"":7.1},{""color"":""#626A70"",""value"":4},{""color"":""#42392B"",""value"":3},{""color"":""#B6A082"",""value"":2}]",0,64.7,0,3,0,26.8,2,0,0,0,0,0,,,,,,,,,
3336,"2012   405",true,"2012.405","[""Visual Art""]","[""視覺藝術""]","[""Painting""]","[""繪畫""]",,,"Perfect Ending","完美結局","2010","2010",2010,2010,"overall (approx.): 180.1 × 360.1 cm","整體 （約）︰180.1 × 360.1 厘米","overall","cm",360.1,180.1,,"oil on canvas","油彩布本","M+ Sigg Collection, Hong Kong. By donation","M+ 希克藏品（捐贈），香港","[203]","[""Artist""]","[""藝術家""]","[""Oil painting on canvas depicting the inside of a retail complex with blue walls, viewed from above. Platforms serve as fashion boutiques and beauty salons. The people shopping have large heads and ears.""]","[{""color"":""#C3BEB7"",""value"":29.6},{""color"":""#035166"",""value"":11.9},{""color"":""#BFBFB9"",""value"":9.6},{""color"":""#88827F"",""value"":9.3},{""color"":""#365C6D"",""value"":4.5},{""color"":""#6C7578"",""value"":3},{""color"":""#6A6A6F"",""value"":2.9},{""color"":""#043A4B"",""value"":2.7},{""color"":""#8C8D87"",""value"":2.5},{""color"":""#3B2520"",""value"":2.4},{""color"":""#37373B"",""value"":2.4},{""color"":""#383431"",""value"":2.1},{""color"":""#203D49"",""value"":1.9},{""color"":""#828984"",""value"":1.6},{""color"":""#353A3B"",""value"":1.4},{""color"":""#3B7E87"",""value"":1.4},{""color"":""#0C7C8B"",""value"":1.3},{""color"":""#66ACB7"",""value"":1.1},{""color"":""#B9C0BB"",""value"":1},{""color"":""#74513E"",""value"":0.9},{""color"":""#757074"",""value"":0.9},{""color"":""#A9BDC0"",""value"":0.7}]",2.4,61,22.8,5.9,24.9,0.9,0,0,0,0,0,0,,,,,,,,,
3337,"2012   482",true,"2012.482","[""Visual Art""]","[""視覺藝術""]","[""Painting""]","[""繪畫""]",,,"Prime Minister of the People","人民的總理","1978","1978",1978,1978,"frame: 143.2 × 181.8 cm; image (sight): 119.4 × 158.8 cm","連框︰143.2 × 181.8 厘米; 圖像 （目測）︰119.4 × 158.8 厘米","frame","cm",181.8,143.2,,"oil on canvas","油彩布本","M+ Sigg Collection, Hong Kong. By donation","M+ 希克藏品（捐贈），香港","[231]","[""Artist""]","[""藝術家""]","[""Oil painting on canvas of the Premier sitting on a living room floor with a smiling family. He embraces a grinning girl while a kneeling woman peels an apple. A portrait of Mao Zedong hangs overhead.""]","[{""color"":""#8B7856"",""value"":33.3},{""color"":""#847A6E"",""value"":12.5},{""color"":""#88897B"",""value"":10.2},{""color"":""#6E5011"",""value"":6.5},{""color"":""#B8AB99"",""value"":6.1},{""color"":""#47443E"",""value"":5.4},{""color"":""#8C6A58"",""value"":5.3},{""color"":""#D3AA66"",""value"":5.2},{""color"":""#4C3707"",""value"":3.6},{""color"":""#667265"",""value"":3.4},{""color"":""#AFAF9D"",""value"":1.4},{""color"":""#483D2B"",""value"":1.1},{""color"":""#66787C"",""value"":1}]",0.8,34.5,1,5.4,4.6,49.9,5.2,0,1.6,0.8,0,0,"Cultural Revolution Art","文革藝術",,,"Artist Movements","1966","1976","1966–1976",true
3338,"2012   611",true,"2012.611","[""Visual Art""]","[""視覺藝術""]","[""Sculpture"",""Craft Object""]","[""雕塑"",""工藝品""]",,,"Blank Paper","白紙","2009","2009",2009,2009,"overall: 102 × 201 × 0.8 cm","整體︰102 × 201 × 0.8 厘米","overall","cm",201,102,0.8,"porcelain","瓷","M+ Sigg Collection, Hong Kong. By donation","M+ 希克藏品（捐贈），香港","[305]","[""Artist""]","[""藝術家""]","[""Flat rectangular porcelain sculpture that strongly resembles a large sheet of wrinkled paper with slightly curled corners hangs on a wall.""]","[{""color"":""#C8CDCE"",""value"":34.5},{""color"":""#999796"",""value"":17.1},{""color"":""#C9CDCB"",""value"":10.7},{""color"":""#C6C7CA"",""value"":10.2},{""color"":""#C7C4C4"",""value"":6.8},{""color"":""#9A9799"",""value"":5.7},{""color"":""#C8C4C7"",""value"":3.6},{""color"":""#A0A0A2"",""value"":3.6},{""color"":""#C5C6C3"",""value"":3.5}]",0,50.6,0,0,0,0,0,45.2,0,0,0,0,,,,,,,,,
3339,"2012   612",true,"2012.612","[""Visual Art""]","[""視覺藝術""]","[""Sculpture""]","[""雕塑""]",,,"Container Series A6","容器系列 A6","2009","2009",2009,2009,"overall: 7 × 68.5 × 68.5 cm","整體︰7 × 68.5 × 68.5 厘米","overall","cm",68.5,7,68.5,"porcelain","瓷","M+ Sigg Collection, Hong Kong. By donation","M+ 希克藏品（捐贈），香港","[305]","[""Artist""]","[""藝術家""]","[""Porcelain sculpture of a round platter with a celadon green glaze. The interior features a deep red glaze that gives the impression of the platter being filled with liquid.""]","[{""color"":""#240004"",""value"":45},{""color"":""#D0D0CD"",""value"":22.3},{""color"":""#C4C2C1"",""value"":22.1},{""color"":""#CFD1CE"",""value"":2.6},{""color"":""#82837B"",""value"":2},{""color"":""#46473D"",""value"":1.7}]",45,24,0,1.7,0,0,0,24.9,0,0,0,0,,,,,,,,,
3340,"2012   758",true,"2012.758","[""Visual Art""]","[""視覺藝術""]","[""Painting""]","[""繪畫""]",,,"Transparent Monument No. 1","透明碑 第1號","2010","2010",2010,2010,"overall: 220 × 150 × 6 cm","整體︰220 × 150 × 6 厘米","overall","cm",150,220,6,"mixed media on canvas","混合媒材布本","M+ Sigg Collection, Hong Kong. By donation","M+ 希克藏品（捐贈），香港","[354]","[""Artist""]","[""藝術家""]","[""Mixed media painting on canvas depicting a tall terrarium filled with brown soil dotted with objects that include bones, a pink flower, and a scrap of paper. Atop the soil are craggy rocks, a tiny tree, a blue tree stump, and a deer.""]","[{""color"":""#412A1A"",""value"":33},{""color"":""#D7D5D2"",""value"":21.7},{""color"":""#D6D6D3"",""value"":18},{""color"":""#634736"",""value"":11},{""color"":""#87807A"",""value"":9.1},{""color"":""#C0C7BE"",""value"":3.6}]",0,12.6,0,0,0,43.9,0,39.6,0,0,0,0,,,,,,,,,
3341,"2012   759",true,"2012.759","[""Visual Art""]","[""視覺藝術""]","[""Painting""]","[""繪畫""]",,,"Transparent Monument No. 2","透明碑 第2號","2010","2010",2010,2010,"overall: 220 × 150 × 6 cm","整體︰220 × 150 × 6 厘米","overall","cm",150,220,6,"mixed media on canvas","混合媒材布本","M+ Sigg Collection, Hong Kong. By donation","M+ 希克藏品（捐贈），香港","[354]","[""Artist""]","[""藝術家""]","[""Mixed media painting on canvas depicting a tall terrarium filled with a rocky pit atop a tower of brown soil. Seams or channels in the soil are labelled with numbered ranges or timespans, such as “1306-1374” and “1850-1890”.""]","[{""color"":""#755934"",""value"":38.3},{""color"":""#CFCCC9"",""value"":12.2},{""color"":""#CFCFD1"",""value"":11.9},{""color"":""#817C7A"",""value"":8.1},{""color"":""#C8CBC8"",""value"":7.2},{""color"":""#CFD0D1"",""value"":6.9},{""color"":""#694F37"",""value"":3.3},{""color"":""#D0CFD0"",""value"":3},{""color"":""#4B3523"",""value"":1.7},{""color"":""#CFD0CE"",""value"":1.7},{""color"":""#4F3A22"",""value"":1.6}]",0,15.3,0,0,0,45,0,35.7,0,0,0,0,,,,,,,,,
3342,"2012   760",true,"2012.760","[""Visual Art""]","[""視覺藝術""]","[""Painting""]","[""繪畫""]",,,"Transparent Monument No. 3","透明碑第3號","2010","2010",2010,2010,"overall: 220 × 150 × 6 cm","整體︰220 × 150 × 6 厘米","overall","cm",150,220,6,"mixed media on canvas","混合媒材布本","M+ Sigg Collection, Hong Kong. By donation","M+ 希克藏品（捐贈），香港","[354]","[""Artist""]","[""藝術家""]","[""Mixed media painting on canvas depicting a tall aquarium filled with pale blue water. Craggy rocks, broken urns, and statues pack the gravel at the bottom, and a single twisted branch floats at the top.""]","[{""color"":""#C9D1D7"",""value"":39.6},{""color"":""#D5D6DA"",""value"":26.3},{""color"":""#6B6561"",""value"":7.1},{""color"":""#D8D7D6"",""value"":6.4},{""color"":""#DAD8DA"",""value"":5.8},{""color"":""#C1CBC5"",""value"":5.5},{""color"":""#45403F"",""value"":3.8},{""color"":""#76897B"",""value"":1.2}]",0,13.8,0,3.8,1.6,0,0,78.1,0,0,0,0,,,,,,,,,
3343,"2012   899",true,"2012.899","[""Visual Art""]","[""視覺藝術""]","[""Sculpture"",""Painting""]","[""雕塑"",""繪畫""]",,,"Standard Portrait: Mao Zedong","標準像：毛澤東","2009","2009",2009,2009,"overall: 171 × 133.3 × 6.5 cm","整體︰171 × 133.3 × 6.5 厘米","overall","cm",133.3,171,6.5,"oil on silicone","油彩矽氧樹脂","M+ Sigg Collection, Hong Kong. By donation","M+ 希克藏品（捐贈），香港","[402]","[""Artist""]","[""藝術家""]","[]","[{""color"":""#FCFAF8"",""value"":53.9},{""color"":""#3F3A29"",""value"":5.7},{""color"":""#5F6A6D"",""value"":5.6},{""color"":""#384242"",""value"":4.7},{""color"":""#3A3831"",""value"":4.4},{""color"":""#2A393F"",""value"":4.3},{""color"":""#D99A6F"",""value"":3.4},{""color"":""#6B5B41"",""value"":2.8},{""color"":""#7F8288"",""value"":2.4},{""color"":""#817A73"",""value"":1.8},{""color"":""#8C5D42"",""value"":1.8},{""color"":""#69716D"",""value"":1.7},{""color"":""#F3D09D"",""value"":1.7},{""color"":""#F9F9EB"",""value"":1}]",0,11.5,0,19.1,0,4.5,5.1,54.9,0,0,0,0,,,,,,,,,
3344,"2012  1101",true,"2012.1101","[""Visual Art""]","[""視覺藝術""]","[""Painting""]","[""繪畫""]",,,"Face Series One","《面相》系列一","2009","2009",2009,2009,"overall: 162.5 × 129.9 cm","整體︰162.5 × 129.9 厘米","overall","cm",129.9,162.5,,"oil on canvas","油彩布本","M+ Sigg Collection, Hong Kong. By donation","M+ 希克藏品（捐贈），香港","[484]","[""Artist""]","[""藝術家""]","[""Oil painting on canvas depicting a man's portrait rendered mainly in grey tones with brown areas on the upper face. The man's hair is parted. He wears a dark suit, white shirt, and a tie. The painting features wide brushstrokes with paint thickly applied.""]","[{""color"":""#2F2F32"",""value"":47.6},{""color"":""#706B5F"",""value"":19.4},{""color"":""#444140"",""value"":13.5},{""color"":""#6C6C62"",""value"":6},{""color"":""#47494A"",""value"":4.9},{""color"":""#867A61"",""value"":2.5},{""color"":""#675245"",""value"":1.9}]",0,25.4,0,66,0,4.3,0,0,0,0,0,0,,,,,,,,,
3345,"2012  1102",true,"2012.1102","[""Visual Art""]","[""視覺藝術""]","[""Painting""]","[""繪畫""]",,,"Face Series Two","《面相》系列二","2008","2008",2008,2008,"overall: 162.3 × 130 × 5 cm","整體︰162.3 × 130 × 5 厘米","overall","cm",130,162.3,5,"oil on canvas","油彩布本","M+ Sigg Collection, Hong Kong. By donation","M+ 希克藏品（捐贈），香港","[484]","[""Artist""]","[""藝術家""]","[""Oil painting on canvas depicting a man's portrait rendered in grey, blue, purple, and yellow tones. His facial features are outlined in black. Bright green areas in the upper half accentuate his forehead. Horizontal strokes fill the background on both sides.""]","[{""color"":""#2D2E32"",""value"":22.7},{""color"":""#74716C"",""value"":15.9},{""color"":""#7B7B70"",""value"":13.4},{""color"":""#61676B"",""value"":12.3},{""color"":""#3B3E40"",""value"":7},{""color"":""#61646B"",""value"":6.3},{""color"":""#6C736D"",""value"":4.9},{""color"":""#353432"",""value"":4},{""color"":""#44926E"",""value"":3.7},{""color"":""#282F3A"",""value"":2.1},{""color"":""#9DAEB4"",""value"":1.3},{""color"":""#B0B1B8"",""value"":1},{""color"":""#548F6D"",""value"":0.9}]",0,55.1,0,35.9,3.7,79.3,0,0,0.9,1,0,0,,,,,,,,,
3346,"2012  1261",true,"2012.1261","[""Visual Art""]","[""視覺藝術""]","[""Sculpture""]","[""雕塑""]",,,"Growth Rings 2","年輪 2","2009","2009",2009,2009,"overall: 385.5 × 22.5 × 4.5 cm","整體︰385.5 × 22.5 × 4.5 厘米","overall","cm",22.5,385.5,4.5,"wood board","木板","M+ Sigg Collection, Hong Kong. By donation","M+ 希克藏品（捐贈），香港","[535]","[""Artist""]","[""藝術家""]","[""Sculpture. A flat, three-metre-long wooden board leans diagonally against a wall. The wood is blonde and full of knots and dark grain lines.""]","[{""color"":""#E0E0E2"",""value"":31.9},{""color"":""#DDDCDD"",""value"":28.2},{""color"":""#DCDBDB"",""value"":17.5},{""color"":""#DDDEDE"",""value"":9.1},{""color"":""#D0A085"",""value"":6.3},{""color"":""#DCDCDA"",""value"":3.6}]",0,7.2,0,20.3,0,0,6.3,90.4,0,0,0,0,,,,,,,,,
3348,"2012   255",true,"2012.255","[""Visual Art""]","[""視覺藝術""]","[""Photography""]","[""攝影""]",,,"Fuck Me–Telephone Booth","Fuck me, 電話亭","2005","2005",2005,2005,"sheet: 161.7 × 126.9 cm; image: 153.1 × 120 cm","紙本︰161.7 × 126.9 厘米; 圖像︰153.1 × 120 厘米","sheet","cm",126.9,161.7,,"chromogenic print","彩色照片","M+ Sigg Collection, Hong Kong. By donation","M+ 希克藏品（捐贈），香港","[152]","[""Artist""]","[""藝術家""]","[""Photograph of two nude men close together in a telephone booth on a street. One of the men is pressed up to the wall with his back towards the other man, who is leaning over his shoulder. A blue sign for the public toilets feature two male stick figures. Blurred nude men appear to run by.""]","[{""color"":""#707584"",""value"":29.4},{""color"":""#CCCED3"",""value"":16.9},{""color"":""#282F2F"",""value"":11.9},{""color"":""#2D2F34"",""value"":9.6},{""color"":""#2F2B29"",""value"":6.1},{""color"":""#7F7370"",""value"":5.9},{""color"":""#1D282C"",""value"":3.7},{""color"":""#D1D4D6"",""value"":3.4},{""color"":""#6B757B"",""value"":2.6},{""color"":""#1B202A"",""value"":2.4},{""color"":""#384A6B"",""value"":2.1},{""color"":""#777276"",""value"":1},{""color"":""#877645"",""value"":0.8}]",0,38.8,2.1,33.8,0,0.8,0,20.3,0,0,0,0,,,,,,,,,
3349,"2012   256",true,"2012.256","[""Visual Art""]","[""視覺藝術""]","[""Photography""]","[""攝影""]",,,"Fuck Me–Public Toilet","Fuck me, 公共廁所","2005","2005",2005,2005,"sheet: 160.2 × 126.8 cm; image: 153.7 × 119.7 cm","紙本︰160.2 × 126.8 厘米; 圖像︰153.7 × 119.7 厘米","sheet","cm",126.8,160.2,,"chromogenic print","彩色照片","M+ Sigg Collection, Hong Kong. By donation","M+ 希克藏品（捐贈），香港","[152]","[""Artist""]","[""藝術家""]","[""Photograph of two cubicles in a toilet. The door of the right cubicle is open, showing a man with his underpants and trousers down, embracing another nude man wearing socks.""]","[{""color"":""#67757F"",""value"":32.6},{""color"":""#323B3C"",""value"":29.1},{""color"":""#AAB5BD"",""value"":19.2},{""color"":""#C1C6CE"",""value"":8.3},{""color"":""#738090"",""value"":2.9},{""color"":""#556573"",""value"":1.8},{""color"":""#846F52"",""value"":1.2}]",0,64.8,0,29.1,0,1.2,1.5,0,0,0,0,0,,,,,,,,,
3350,"2012   257",true,"2012.257","[""Visual Art""]","[""視覺藝術""]","[""Photography""]","[""攝影""]",,,"Fuck Me–Office","Fuck me，辦公室","2005","2005",2005,2005,"sheet: 120 × 154.3 cm; image: 126.9 × 161.8 cm","紙本︰120 × 154.3 厘米; 圖像︰126.9 × 161.8 厘米","sheet","cm",154.3,120,,"chromogenic print","彩色照片","M+ Sigg Collection, Hong Kong. By donation","M+ 希克藏品（捐贈），香港","[152]","[""Artist""]","[""藝術家""]","[""Photograph showing office cubicles. Two men without trousers and wearing white shirts kiss and embrace under the desk of a cubicle. Computers, telephones, and filing trays are on the desk.""]","[{""color"":""#497484"",""value"":25.7},{""color"":""#B4C6CF"",""value"":15},{""color"":""#141417"",""value"":11.9},{""color"":""#75A3B7"",""value"":9.2},{""color"":""#24343A"",""value"":7},{""color"":""#687C82"",""value"":5.5},{""color"":""#222728"",""value"":5.3},{""color"":""#D9D9DD"",""value"":4.7},{""color"":""#61858A"",""value"":3.3},{""color"":""#2C2925"",""value"":3},{""color"":""#BBC3BC"",""value"":2.4},{""color"":""#637669"",""value"":2.3}]",1,25.2,0,27.2,38.2,0,0,4.7,2.4,0,0,0,,,,,,,,,
3351,"2012   258",true,"2012.258","[""Visual Art""]","[""視覺藝術""]","[""Photography""]","[""攝影""]",,,"Fuck Me II–1","Fuck me 二之一","2005","2005",2005,2005,"sheet: 110 × 109.8 cm; image: 85.7 × 85.6 cm","紙本︰110 × 109.8 厘米; 圖像︰85.7 × 85.6 厘米","sheet","cm",109.8,110,,"chromogenic print","彩色照片","M+ Sigg Collection, Hong Kong. By donation","M+ 希克藏品（捐贈），香港","[152]","[""Artist""]","[""藝術家""]","[""Round photograph showing the upper bodies of two similar-looking men with glasses in a dimly lit space. The man on the left leans forward to kiss the other man.""]","[{""color"":""#131219"",""value"":36.7},{""color"":""#CACCD0"",""value"":31.3},{""color"":""#CACDCF"",""value"":15.1},{""color"":""#17171C"",""value"":11.6},{""color"":""#343738"",""value"":2.8}]",0,0,0,51.1,0,0,0,46.4,0,0,0,0,,,,,,,,,
3352,"2012   259",true,"2012.259","[""Visual Art""]","[""視覺藝術""]","[""Photography""]","[""攝影""]",,,"Fuck Me II–2","Fuck me 二之二","2005","2005",2005,2005,"sheet: 110.7 × 109.7 cm; image: 86 × 85.7 cm","紙本︰110.7 × 109.7 厘米; 圖像︰86 × 85.7 厘米","sheet","cm",109.7,110.7,,"chromogenic print","彩色照片","M+ Sigg Collection, Hong Kong. By donation","M+ 希克藏品（捐贈），香港","[152]","[""Artist""]","[""藝術家""]","[""Round photograph of two nude men with glasses in a dimly lit space where only their upper bodies are visible. One of the men is lying on the ground with his hands pressed to the floor, turning his face towards the other man, who is embracing him from above.""]","[{""color"":""#131219"",""value"":37.6},{""color"":""#CCCDD1"",""value"":35.4},{""color"":""#CBCED1"",""value"":12},{""color"":""#17171C"",""value"":8.7},{""color"":""#373A3A"",""value"":2.1}]",0,1.6,0,48.4,0,0,0,47.5,0,0,0,0,,,,,,,,,
